image_path,file_exists,status,bytes,asset_id,profile_id,profile_name,name,description,file_id,filename,mime_type,service_date,historical_cost,valuation_cost,is_disposed,updated,attr_Abutment Material,attr_Adjacent Slope,attr_Area,attr_Bldg Number of Months in Use,attr_Bridge Type,attr_Cross Slope Average,attr_Cross Slope Max,attr_Decking Material,attr_Distance Between Benches,attr_Fall Height,attr_GIS ID,attr_Has Edge Guard,attr_Has Pedestrian Railing,attr_Has Pedestrian Walkway,attr_Height,attr_Last Inspection by Qualified Professional,attr_Length,attr_Load Capacity,attr_Manufacturer,"attr_Material (Frame, Tank, Body)",attr_Next Inspection by Qualified Professional,attr_Next Inspection by Staff,attr_Number of Steps,attr_Obstacle Max Height,attr_PO2026 Agrmt Priority,attr_Pipe Diameter,attr_Quantity of Shots,attr_Sign Mount Type,attr_Structure Material,attr_Structure Position,attr_Surface Material,attr_Tent Pad Type,attr_Tool Station Available,attr_Trail Gradient Average,attr_Trail Gradient Max,attr_Trail Surface Description,attr_Trail Use Type,attr_Trail Width Average,attr_Trail Width Minimum,attr_Vehicle Access,attr_Width,attr_acs Accessible Priority,attr_acs Is Asset Accessible,attr_acs Is the Route to the Asset Accessible
data/citywide/images/253/57858/23608__AST_EX_20210924_125508.jpeg,True,skip,125871,57858,253,Trail Bridge,Trail Bridge,Mount Geoffrey Trails; Item description: Two wood bridges with non-slip material. Includes stairs. ;,23608,AST_EX_20210924_125508.jpeg,image/jpeg,2006-01-01,49153.0,59850.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Truss,,,Timber,,-1,bridges.57858,No,TBD,,3,2006-01-01,20,0,,Timber/Wood,,2026-01-22,,,Not Applicable,,,,Timber,,TBD,,,,,,,,,No,1,Medium,No,No
data/citywide/images/253/58160/8158__AST_EX_20210727_134921.jpeg,True,skip,1150920,58160,253,Trail Bridge,Whitehorn Bridge,At Whitehorn Campground; 1 X 30M Steel Stringer Bridge,8158,AST_EX_20210727_134921.jpeg,image/jpeg,1993-12-07,150000.0,150000.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Truss,,,Steel,,-1,bridges.58160,No,TBD,,7,2020-08-13,30,0,,Steel,2025-08-13,2026-05-01,,,high,,,,Steel,,,,,,,,,,,No,2,Medium,No,No
data/citywide/images/253/58160/8159__AST_EX_20210727_134836.jpeg,True,skip,1267063,58160,253,Trail Bridge,Whitehorn Bridge,At Whitehorn Campground; 1 X 30M Steel Stringer Bridge,8159,AST_EX_20210727_134836.jpeg,image/jpeg,1993-12-07,150000.0,150000.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Truss,,,Steel,,-1,bridges.58160,No,TBD,,7,2020-08-13,30,0,,Steel,2025-08-13,2026-05-01,,,high,,,,Steel,,,,,,,,,,,No,2,Medium,No,No
data/citywide/images/253/58160/8160__AST_EX_20210727_134827.jpeg,True,skip,919747,58160,253,Trail Bridge,Whitehorn Bridge,At Whitehorn Campground; 1 X 30M Steel Stringer Bridge,8160,AST_EX_20210727_134827.jpeg,image/jpeg,1993-12-07,150000.0,150000.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Truss,,,Steel,,-1,bridges.58160,No,TBD,,7,2020-08-13,30,0,,Steel,2025-08-13,2026-05-01,,,high,,,,Steel,,,,,,,,,,,No,2,Medium,No,No
data/citywide/images/253/58160/8161__AST_EX_20210727_134646.jpeg,True,skip,1111639,58160,253,Trail Bridge,Whitehorn Bridge,At Whitehorn Campground; 1 X 30M Steel Stringer Bridge,8161,AST_EX_20210727_134646.jpeg,image/jpeg,1993-12-07,150000.0,150000.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Truss,,,Steel,,-1,bridges.58160,No,TBD,,7,2020-08-13,30,0,,Steel,2025-08-13,2026-05-01,,,high,,,,Steel,,,,,,,,,,,No,2,Medium,No,No
data/citywide/images/253/58160/8162__AST_EX_20210727_134633.jpeg,True,skip,1254810,58160,253,Trail Bridge,Whitehorn Bridge,At Whitehorn Campground; 1 X 30M Steel Stringer Bridge,8162,AST_EX_20210727_134633.jpeg,image/jpeg,1993-12-07,150000.0,150000.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Truss,,,Steel,,-1,bridges.58160,No,TBD,,7,2020-08-13,30,0,,Steel,2025-08-13,2026-05-01,,,high,,,,Steel,,,,,,,,,,,No,2,Medium,No,No
data/citywide/images/253/58160/8163__AST_EX_20210727_133917.jpeg,True,skip,906904,58160,253,Trail Bridge,Whitehorn Bridge,At Whitehorn Campground; 1 X 30M Steel Stringer Bridge,8163,AST_EX_20210727_133917.jpeg,image/jpeg,1993-12-07,150000.0,150000.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Truss,,,Steel,,-1,bridges.58160,No,TBD,,7,2020-08-13,30,0,,Steel,2025-08-13,2026-05-01,,,high,,,,Steel,,,,,,,,,,,No,2,Medium,No,No
data/citywide/images/253/58160/67242__20231125_112131.jpg,True,skip,5294723,58160,253,Trail Bridge,Whitehorn Bridge,At Whitehorn Campground; 1 X 30M Steel Stringer Bridge,67242,20231125_112131.jpg,image/jpeg,1993-12-07,150000.0,150000.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Truss,,,Steel,,-1,bridges.58160,No,TBD,,7,2020-08-13,30,0,,Steel,2025-08-13,2026-05-01,,,high,,,,Steel,,,,,,,,,,,No,2,Medium,No,No
data/citywide/images/253/58160/67243__IMG_2462.JPG,True,skip,268724,58160,253,Trail Bridge,Whitehorn Bridge,At Whitehorn Campground; 1 X 30M Steel Stringer Bridge,67243,IMG_2462.JPG,image/jpeg,1993-12-07,150000.0,150000.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Truss,,,Steel,,-1,bridges.58160,No,TBD,,7,2020-08-13,30,0,,Steel,2025-08-13,2026-05-01,,,high,,,,Steel,,,,,,,,,,,No,2,Medium,No,No
data/citywide/images/253/58160/67244__IMG_2474.JPG,True,skip,302192,58160,253,Trail Bridge,Whitehorn Bridge,At Whitehorn Campground; 1 X 30M Steel Stringer Bridge,67244,IMG_2474.JPG,image/jpeg,1993-12-07,150000.0,150000.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Truss,,,Steel,,-1,bridges.58160,No,TBD,,7,2020-08-13,30,0,,Steel,2025-08-13,2026-05-01,,,high,,,,Steel,,,,,,,,,,,No,2,Medium,No,No
data/citywide/images/253/58160/79620__New_Whitehorn_bridge.JPG,True,skip,17528403,58160,253,Trail Bridge,Whitehorn Bridge,At Whitehorn Campground; 1 X 30M Steel Stringer Bridge,79620,New Whitehorn bridge.JPG,image/jpeg,1993-12-07,150000.0,150000.0,False,2026-04-28 08:50:10.685393+00,Concrete,,,,Truss,,,Steel,,-1,bridges.58160,No,TBD,,7,2020-08-13,30,0,,Steel,2025-08-13,2026-05-01,,,high,,,,Steel,,,,,,,,,,,No,2,Medium,No,No
data/citywide/images/253/58161/8014__AST_EX_20210725_161106.jpeg,True,skip,793530,58161,253,Trail Bridge,"Bridge, Kinney Outflow","Kinney Lake Bridge Over Robson River,35M X 4.3M,Log Stringers, Plank Deck, Foot Bridge,2 Rock Filled Gabion Abutments,1 Rock Filled Gabion Pier",8014,AST_EX_20210725_161106.jpeg,image/jpeg,1996-01-01,70955.0,100000.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,Beam,,,Timber,,-1,bridges.58161,Yes,TBD,,1,2020-08-13,10,0,,Steel,2025-08-13,2026-05-01,,,high,,,,Steel,,TBD,,,,,,,,,Yes,1,Medium,No,No
data/citywide/images/253/58161/8015__AST_EX_20210725_161045.jpeg,True,skip,676972,58161,253,Trail Bridge,"Bridge, Kinney Outflow","Kinney Lake Bridge Over Robson River,35M X 4.3M,Log Stringers, Plank Deck, Foot Bridge,2 Rock Filled Gabion Abutments,1 Rock Filled Gabion Pier",8015,AST_EX_20210725_161045.jpeg,image/jpeg,1996-01-01,70955.0,100000.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,Beam,,,Timber,,-1,bridges.58161,Yes,TBD,,1,2020-08-13,10,0,,Steel,2025-08-13,2026-05-01,,,high,,,,Steel,,TBD,,,,,,,,,Yes,1,Medium,No,No
data/citywide/images/253/58162/8038__AST_EX_20210725_145118.jpeg,True,skip,1292587,58162,253,Trail Bridge,"Bridge, Kinney Flats",At Kinney Flats; 4 X 10M Foot Bridges On Trail,8038,AST_EX_20210725_145118.jpeg,image/jpeg,1993-01-01,45793.0,68400.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Steel,,-1,bridges.58162,No,TBD,,1,2020-08-13,10,0,,Metal,2025-08-13,2026-10-01,,,high,,,,Aluminum,,TBD,,,,,,,,,No,1,Medium,No,No
data/citywide/images/253/58162/8039__AST_EX_20210725_145107.jpeg,True,skip,1209662,58162,253,Trail Bridge,"Bridge, Kinney Flats",At Kinney Flats; 4 X 10M Foot Bridges On Trail,8039,AST_EX_20210725_145107.jpeg,image/jpeg,1993-01-01,45793.0,68400.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Steel,,-1,bridges.58162,No,TBD,,1,2020-08-13,10,0,,Metal,2025-08-13,2026-10-01,,,high,,,,Aluminum,,TBD,,,,,,,,,No,1,Medium,No,No
data/citywide/images/253/58162/8040__AST_EX_20210725_144934.jpeg,True,skip,1280838,58162,253,Trail Bridge,"Bridge, Kinney Flats",At Kinney Flats; 4 X 10M Foot Bridges On Trail,8040,AST_EX_20210725_144934.jpeg,image/jpeg,1993-01-01,45793.0,68400.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Steel,,-1,bridges.58162,No,TBD,,1,2020-08-13,10,0,,Metal,2025-08-13,2026-10-01,,,high,,,,Aluminum,,TBD,,,,,,,,,No,1,Medium,No,No
data/citywide/images/253/58163/8003__AST_EX_20210725_155454.jpeg,True,skip,903827,58163,253,Trail Bridge,Trail Bridge,"REMOVED AND REPLACED. At Kinney Flats and Berg Lake Campground; 2 X Foot Bridge At End Of Kinney Flats 45'X 1'8"" Aluminum; Toboggan Falls Bridge 32'X1'8"" Aluminum Capital Project 82000-40/0002-00 T57",8003,AST_EX_20210725_155454.jpeg,image/jpeg,2006-01-01,49276.0,60000.0,True,2026-01-14 00:17:59.51265+00,Gabions,,,,Beam,,,Timber,,,bridges.58163,No,TBD,,1,,5,0,,Timber/Wood,,2026-05-01,,,Not Applicable,,,,Timber,,TBD,,,,,,,,,No,1,Not Applicable,Not Required,Not Required
data/citywide/images/253/58164/11890__AST_EX_20210807_134933.jpeg,True,skip,1038858,58164,253,Trail Bridge,"Bridge, Marmot Flats","At Flats Above Marmot Cg, 5X Trial, 1X Rearguard Cg, 1X Ranger Cabin, 1X Horse camp ; 8 X 5M Foot Bridges On Trail",11890,AST_EX_20210807_134933.jpeg,image/jpeg,1993-01-01,40169.0,60000.0,True,2026-01-14 00:17:59.51265+00,Timber,,,,TBD,,,Timber,,-1,bridges.58164,No,No railings,,0,,0,0,,Timber/Wood,2024-05-01,2026-05-01,,,Not Applicable,,,,Timber,,TBD,,,,,,,,,No,1,Medium,No,No
data/citywide/images/253/58165/11880__AST_EX_20210807_135103.jpeg,True,skip,1317520,58165,253,Trail Bridge,Boardwalk,At Marmot Campground; Hargraeves boardwalk (#1 Of 3) / wood,11880,AST_EX_20210807_135103.jpeg,image/jpeg,2006-01-01,28087.0,34200.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1,bridges.58165,No,No railings,,1,2006-01-01,0,0,,Timber/Wood,2011-01-01,2026-05-01,,,high,,,,Timber,,TBD,,,,,,,,,No,1,Medium,No,No
data/citywide/images/253/58168/5098__AST_EX_20210711_154413.jpeg,True,skip,971670,58168,253,Trail Bridge,Mt. Fitzwilliam Trail Bridge,AT ROCKINGHAM CREEK CAMPGROUND,5098,AST_EX_20210711_154413.jpeg,image/jpeg,1993-01-01,13390.0,20000.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,Timber,,-1,bridges.58168,No,No railings,,0,1993-01-01,0,0,,TBD,1998-01-01,2026-05-01,,,high,,,,Timber,,TBD,,,,,,,,,No,1,Medium,No,No
data/citywide/images/253/58168/5099__AST_EX_20210711_154401.jpeg,True,skip,1105201,58168,253,Trail Bridge,Mt. Fitzwilliam Trail Bridge,AT ROCKINGHAM CREEK CAMPGROUND,5099,AST_EX_20210711_154401.jpeg,image/jpeg,1993-01-01,13390.0,20000.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,Timber,,-1,bridges.58168,No,No railings,,0,1993-01-01,0,0,,TBD,1998-01-01,2026-05-01,,,high,,,,Timber,,TBD,,,,,,,,,No,1,Medium,No,No
data/citywide/images/253/58168/5100__AST_EX_20210711_154354.jpeg,True,skip,1023400,58168,253,Trail Bridge,Mt. Fitzwilliam Trail Bridge,AT ROCKINGHAM CREEK CAMPGROUND,5100,AST_EX_20210711_154354.jpeg,image/jpeg,1993-01-01,13390.0,20000.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,Timber,,-1,bridges.58168,No,No railings,,0,1993-01-01,0,0,,TBD,1998-01-01,2026-05-01,,,high,,,,Timber,,TBD,,,,,,,,,No,1,Medium,No,No
data/citywide/images/253/58169/11914__AST_EX_20210807_152750.jpeg,True,skip,1069214,58169,253,Trail Bridge,"Creosote Bridge, Emperor Hill",Wood Bridge along trail on Emperor Hill,11914,AST_EX_20210807_152750.jpeg,image/jpeg,2006-01-01,14044.0,17100.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1,bridges.58169,No,TBD,,10,2020-08-13,10,0,,Timber/Wood,2025-08-13,2025-09-05,,,high,,,,Timber,,TBD,,,,,,,,,No,1.5,Medium,No,No
data/citywide/images/253/58169/11915__AST_EX_20210807_152720.jpeg,True,skip,1084891,58169,253,Trail Bridge,"Creosote Bridge, Emperor Hill",Wood Bridge along trail on Emperor Hill,11915,AST_EX_20210807_152720.jpeg,image/jpeg,2006-01-01,14044.0,17100.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1,bridges.58169,No,TBD,,10,2020-08-13,10,0,,Timber/Wood,2025-08-13,2025-09-05,,,high,,,,Timber,,TBD,,,,,,,,,No,1.5,Medium,No,No
data/citywide/images/253/58409/54408__AST_EX_20220719_112842.jpeg,True,skip,89362,58409,253,Trail Bridge,Trail Bridge,"Horse Loop Trail; Y ; REPLACED, E TEAM BUILT BRIDGE FROM 1999; 14M IN LENGTH4""X4"" POSTS AND SUPPORTS 2""X6"" RAIL TOPS 2""X4"" RAILS 3""X8"" DECKING 4""X12 STRINGERS 2 GABIAN BASKETS; THIS WAS BUILT W",54408,AST_EX_20220719_112842.jpeg,image/jpeg,2003-01-01,18628.0,23940.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,Timber,,-1,bridges.58409,Yes,TBD,,2,2003-01-01,14,0,,Timber/Wood,2008-01-01,2026-05-01,,,Not Applicable,,,,Timber,,TBD,,,,,,,,,No,2,Medium,No,No
data/citywide/images/253/58410/92635__AST_EX_20260218_143551.jpeg,True,skip,124082,58410,253,Trail Bridge,Old Buck Trail Bridge,"Bridges On Trail, 6.1M Per Bridge; Specifications: 4""X4"" Posts 2""X6"" Rail Tops And Lower Rails 2""X6"" Upper Rails 3""X8"" Deck Planks 4""X4"" Post Supports 4""X12"" Stringers",92635,AST_EX_20260218_143551.jpeg,image/jpeg,1998-01-01,15945.0,22230.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1.00,bridges.58410,Yes,No railings,,1.00,1998-01-01,6.00,0.00,,Timber/Wood,2003-01-01,2027-02-18,,,Not Applicable,,,,Timber,,TBD,,,,,,,,,No,1.50,Medium,No,No
data/citywide/images/253/58410/92636__AST_EX_20260218_143600.jpeg,True,skip,131807,58410,253,Trail Bridge,Old Buck Trail Bridge,"Bridges On Trail, 6.1M Per Bridge; Specifications: 4""X4"" Posts 2""X6"" Rail Tops And Lower Rails 2""X6"" Upper Rails 3""X8"" Deck Planks 4""X4"" Post Supports 4""X12"" Stringers",92636,AST_EX_20260218_143600.jpeg,image/jpeg,1998-01-01,15945.0,22230.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1.00,bridges.58410,Yes,No railings,,1.00,1998-01-01,6.00,0.00,,Timber/Wood,2003-01-01,2027-02-18,,,Not Applicable,,,,Timber,,TBD,,,,,,,,,No,1.50,Medium,No,No
data/citywide/images/253/58410/92637__AST_EX_20260218_143514.jpeg,True,skip,129233,58410,253,Trail Bridge,Old Buck Trail Bridge,"Bridges On Trail, 6.1M Per Bridge; Specifications: 4""X4"" Posts 2""X6"" Rail Tops And Lower Rails 2""X6"" Upper Rails 3""X8"" Deck Planks 4""X4"" Post Supports 4""X12"" Stringers",92637,AST_EX_20260218_143514.jpeg,image/jpeg,1998-01-01,15945.0,22230.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1.00,bridges.58410,Yes,No railings,,1.00,1998-01-01,6.00,0.00,,Timber/Wood,2003-01-01,2027-02-18,,,Not Applicable,,,,Timber,,TBD,,,,,,,,,No,1.50,Medium,No,No
data/citywide/images/253/58410/92638__AST_EX_20260218_143458.jpeg,True,skip,105224,58410,253,Trail Bridge,Old Buck Trail Bridge,"Bridges On Trail, 6.1M Per Bridge; Specifications: 4""X4"" Posts 2""X6"" Rail Tops And Lower Rails 2""X6"" Upper Rails 3""X8"" Deck Planks 4""X4"" Post Supports 4""X12"" Stringers",92638,AST_EX_20260218_143458.jpeg,image/jpeg,1998-01-01,15945.0,22230.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1.00,bridges.58410,Yes,No railings,,1.00,1998-01-01,6.00,0.00,,Timber/Wood,2003-01-01,2027-02-18,,,Not Applicable,,,,Timber,,TBD,,,,,,,,,No,1.50,Medium,No,No
data/citywide/images/253/58413/54425__AST_EX_20220719_135011.jpeg,True,skip,135834,58413,253,Trail Bridge,Trail Bridge - Cabin Trail,Cabin Trail; Additional notes: Y Length listed below; Item description: LOG BRIDGE. NEED DETAILS. LENGTHS?; Specifications: GAVE BEST GUESS 12 METER ;,54425,AST_EX_20220719_135011.jpeg,image/jpeg,1951-01-01,1983.0,20520.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1,bridges.58413,No,No railings,,3,1951-01-01,5,0,,Timber/Wood,1956-01-01,2026-05-01,,,Not Applicable,,,,Timber,,Wood or Timber,,,,,,,,,No,1.5,Medium,No,No
data/citywide/images/253/58677/46038__AST_EX_20220613_115325.jpeg,True,skip,131501,58677,253,Trail Bridge,Trail Bridge - Murrin Day Use Trail,Murrin Day Use; Additional notes: y; Specifications: BRIDGE 3.6M X 4M WOOD ; Comments: GOOD,46038,AST_EX_20220613_115325.jpeg,image/jpeg,1960-01-01,788.0,6840.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.58677,No,No railings,,0,1960-01-01,0.00,0.00,,TBD,1965-01-01,2025-09-14,,,high,,,,TBD,,TBD,,,,,,,,,No,1.00,Medium,TBD,TBD
data/citywide/images/253/58677/73544__AST_EX_20240914_155936.jpeg,True,skip,107534,58677,253,Trail Bridge,Trail Bridge - Murrin Day Use Trail,Murrin Day Use; Additional notes: y; Specifications: BRIDGE 3.6M X 4M WOOD ; Comments: GOOD,73544,AST_EX_20240914_155936.jpeg,image/jpeg,1960-01-01,788.0,6840.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.58677,No,No railings,,0,1960-01-01,0.00,0.00,,TBD,1965-01-01,2025-09-14,,,high,,,,TBD,,TBD,,,,,,,,,No,1.00,Medium,TBD,TBD
data/citywide/images/253/58677/73550__AST_EX_20240914_155949.jpeg,True,skip,116494,58677,253,Trail Bridge,Trail Bridge - Murrin Day Use Trail,Murrin Day Use; Additional notes: y; Specifications: BRIDGE 3.6M X 4M WOOD ; Comments: GOOD,73550,AST_EX_20240914_155949.jpeg,image/jpeg,1960-01-01,788.0,6840.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.58677,No,No railings,,0,1960-01-01,0.00,0.00,,TBD,1965-01-01,2025-09-14,,,high,,,,TBD,,TBD,,,,,,,,,No,1.00,Medium,TBD,TBD
data/citywide/images/253/58881/76888__AST_EX_20241104_163419.jpeg,True,skip,121523,58881,253,Trail Bridge,Geike Creek Bridge - Pesuta Trail,Pesuta Trail; Item description: Geike Creek bridge; Specifications: 20m x 2m with railing cedar,76888,AST_EX_20241104_163419.jpeg,image/jpeg,1994-01-01,23450.0,34200.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,3,bridges.58881,Yes,2 railings,,1,2025-07-08,27,0,,Timber/Wood,2030-07-08,2026-07-08,,,high,,,,Timber,,Wood or Timber,,,,,,,,,No,1,Medium,No Was Not Designed To Be,No Was Not Designed To Be
data/citywide/images/253/58954/62378__AST_EX_20220901_165831.jpeg,True,skip,126349,58954,253,Trail Bridge,Trail Bridge,Nancy Greene Backcountry; Additional notes: Alumunum W wood cribs; Item description: BRIDGE #1 SOUTH END; Specifications: REBUILT IN 2008 ; Comments: GOOD,62378,AST_EX_20220901_165831.jpeg,image/jpeg,2008-01-01,23250.0,27360.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1,bridges.58954,No,No railings,,0.4,2008-01-01,9.5,0,,Timber/Wood,2013-01-01,2026-05-01,,,high,,,,Timber,,Wood or Timber,,,,,,,,,No,1.2,Medium,No,No
data/citywide/images/253/58954/62379__AST_EX_20220901_165846.jpeg,True,skip,128705,58954,253,Trail Bridge,Trail Bridge,Nancy Greene Backcountry; Additional notes: Alumunum W wood cribs; Item description: BRIDGE #1 SOUTH END; Specifications: REBUILT IN 2008 ; Comments: GOOD,62379,AST_EX_20220901_165846.jpeg,image/jpeg,2008-01-01,23250.0,27360.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1,bridges.58954,No,No railings,,0.4,2008-01-01,9.5,0,,Timber/Wood,2013-01-01,2026-05-01,,,high,,,,Timber,,Wood or Timber,,,,,,,,,No,1.2,Medium,No,No
data/citywide/images/253/58955/62377__AST_EX_20220901_170544.jpeg,True,skip,129403,58955,253,Trail Bridge,Trail Bridge,Nancy Greene Backcountry; Additional notes: Wood bridge; Item description: BRIDGE #2 SOUTH END; Specifications: REBUILT IN 2008 ; Comments: GOOD,62377,AST_EX_20220901_170544.jpeg,image/jpeg,2008-01-01,21797.0,25650.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1,bridges.58955,No,No railings,,0.3,2008-01-01,12.3,0,,Timber/Wood,2013-01-01,2026-05-01,,,high,,,,Timber,,Wood or Timber,,,,,,,,,No,1.2,Medium,No,No
data/citywide/images/253/58956/62375__AST_EX_20220901_170445.jpeg,True,skip,124499,58956,253,Trail Bridge,Trail Bridge,"Nancy Greene Day Use; Item description: PEDESTR.BRIDGE@OUTFLOW/L; Specifications: PEDESTRIAN BRIDGE OUTFLOW/LAKE,WOODEN 10M X 4M, ROUGH CUT DECKING,LOG STRINGERS; Comments: GOOD",62375,AST_EX_20220901_170445.jpeg,image/jpeg,1974-01-01,3140.0,17100.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1,bridges.58956,No,No railings,,0.2,1974-01-01,15.2,0,,Timber/Wood,1979-01-01,2026-05-01,,,high,,,,Timber,,Wood or Timber,,,,,,,,,No,1.2,Medium,No,No
data/citywide/images/253/58956/62380__AST_EX_20220901_170328.jpeg,True,skip,136342,58956,253,Trail Bridge,Trail Bridge,"Nancy Greene Day Use; Item description: PEDESTR.BRIDGE@OUTFLOW/L; Specifications: PEDESTRIAN BRIDGE OUTFLOW/LAKE,WOODEN 10M X 4M, ROUGH CUT DECKING,LOG STRINGERS; Comments: GOOD",62380,AST_EX_20220901_170328.jpeg,image/jpeg,1974-01-01,3140.0,17100.0,False,2026-04-28 08:50:10.685393+00,Timber,,,,Beam,,,Timber,,-1,bridges.58956,No,No railings,,0.2,1974-01-01,15.2,0,,Timber/Wood,1979-01-01,2026-05-01,,,high,,,,Timber,,Wood or Timber,,,,,,,,,No,1.2,Medium,No,No
data/citywide/images/253/58957/23239__AST_EX_20210922_140208.jpeg,True,skip,123348,58957,253,Trail Bridge,Trail Bridge,Nancy Greene Backcountry; Additional notes: Aluminum; Item description: BRIDGE #3 NORTHEAST END; Specifications: Rebuilt in 2012; Comments: GOOD,23239,AST_EX_20210922_140208.jpeg,image/jpeg,2012-01-01,7694.0,8550.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.58957,No,No railings,,0,2012-01-01,0,0,,TBD,2017-01-01,2026-05-01,,,high,,,,TBD,,TBD,,,,,,,,,No,1,Medium,TBD,TBD
data/citywide/images/253/58958/23183__AST_EX_20210922_125815.jpeg,True,skip,64392,58958,253,Trail Bridge,Trail Bridge,Nancy Greene Campground; Item description: ON TRAIL TO TOILETS; Specifications: LOG STRINGERS C/W 2X6DECKING ; Comments: FAIR,23183,AST_EX_20210922_125815.jpeg,image/jpeg,1973-01-01,862.0,5130.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.58958,No,No railings,,0,1973-01-01,0,0,,TBD,1978-01-01,2026-05-01,,,high,,,,TBD,,TBD,,,,,,,,,No,1,Medium,TBD,TBD
data/citywide/images/253/58958/23229__AST_EX_20210922_125715.jpeg,True,skip,101884,58958,253,Trail Bridge,Trail Bridge,Nancy Greene Campground; Item description: ON TRAIL TO TOILETS; Specifications: LOG STRINGERS C/W 2X6DECKING ; Comments: FAIR,23229,AST_EX_20210922_125715.jpeg,image/jpeg,1973-01-01,862.0,5130.0,False,2026-04-28 08:50:10.685393+00,TBD,,,,TBD,,,TBD,,-1,bridges.58958,No,No railings,,0,1973-01-01,0,0,,TBD,1978-01-01,2026-05-01,,,high,,,,TBD,,TBD,,,,,,,,,No,1,Medium,TBD,TBD
data/citywide/images/253/59060/12286__AST_EX_20210810_125200.jpeg,True,skip,1430118,59060,253,Trail Bridge,Shoreline Trail Bridge,"Newcastle Island Day Use; Item description: BRIDGE: (VEHICLE CAPACITY); Specifications: TOTAL LENGTH 58M WIDTH 3M CEDAR PLANKING & STRINGER S SET ON CONCRETE FOOTING S 4"" X 4"" (10CM X 10CM) SIDE RAILS ; Comments: GOOD",12286,AST_EX_20210810_125200.jpeg,image/jpeg,1994-01-01,68005.0,99180.0,False,2026-04-28 08:50:10.685393+00,Steel,,,,TBD,,,Timber,,1.4,bridges.59060,Yes,TBD,,0,1994-01-01,0,0,,Timber/Wood,2024-05-01,2026-01-28,,,high,,,,Timber,,TBD,,,,,,,,,No,20,Medium,Yes,No
data/citywide/images/253/59060/24555__AST_EX_20210928_140314.jpeg,True,skip,126563,59060,253,Trail Bridge,Shoreline Trail Bridge,"Newcastle Island Day Use; Item description: BRIDGE: (VEHICLE CAPACITY); Specifications: TOTAL LENGTH 58M WIDTH 3M CEDAR PLANKING & STRINGER S SET ON CONCRETE FOOTING S 4"" X 4"" (10CM X 10CM) SIDE RAILS ; Comments: GOOD",24555,AST_EX_20210928_140314.jpeg,image/jpeg,1994-01-01,68005.0,99180.0,False,2026-04-28 08:50:10.685393+00,Steel,,,,TBD,,,Timber,,1.4,bridges.59060,Yes,TBD,,0,1994-01-01,0,0,,Timber/Wood,2024-05-01,2026-01-28,,,high,,,,Timber,,TBD,,,,,,,,,No,20,Medium,Yes,No
